p1_score,sub1_mom,p1_point
73.1075485845762,0.5900112486251993,31
73.11960002363227,0.4383104913356704,32
75.2995238095238,0.6088638418977396,33
75.31291666666667,0.43874201330442786,34
47.253536819052826,0.7005105062995438,34
58.47556744953933,0.4202001740126259,34
65.58599063506,0.6843297260549026,34
60.07869540444615,0.39841608214639074,34
65.81618886026206,0.6644854580694619,35
70.50570067172163,0.4171524486708976,36
71.5658507442214,0.6646279464364939,36
74.66984848484849,0.395288941581073,36
75.6663666143267,0.6181329068224479,37
73.38219457368393,0.4139592768553162,37
71.36573863636363,0.569367632002041,37
71.37994916267942,0.36583456276670945,37
66.39379058441558,0.511093016404519,37
64.4072770979021,0.3657560616022514,37
64.30649813003453,0.5109834833448678,37
64.1593228200371,0.3656366258840178,37
68.5762566422712,0.4602198135364187,37
71.7611885331294,0.3445371058520936,38
73.29352920864201,0.4599715589130971,39
71.43536632854361,0.3619853328832966,39
71.61501530873593,0.4371892264711775,39
73.91276967977622,0.32392070791767047,40
74.20285259479049,0.48730104181045464,41
73.71869389724205,0.34866345129951354,42
67.63742919819538,0.50990851456534,42
67.82206597093379,0.348575398239956,42
67.51913541441073,0.48697620339106146,43
67.1403536544007,0.36946512628614725,44
63.22939854960323,0.5374870973999595,45
63.10798733792346,0.4177549098656281,45
64.08095645273781,0.49540808042150725,46
61.476879939458875,0.4400296377346953,46
59.44720159792811,0.4534009016024355,46
57.268953059687405,0.4399450391881101,46
62.69277193551841,0.4179461739813333,46
62.54560432895648,0.4174606856385832,47
62.6656676640378,0.41778913685346597,47
64.7053548934035,0.3689740313241663,48
66.67763228756363,0.41763209972559867,49
68.08918795541977,0.3688470063328476,49
68.29231848872894,0.3954919692621241,50
70.319741751198,0.3868516040720093,51
65.12200433445955,0.4139569796545101,52
62.9570151234789,0.4358529697230883,52
63.125592385447014,0.38711375210173304,52
61.0769451179821,0.4085661966291797,52
60.23030971355177,0.36891388856729856,53
60.026173664880105,0.4306908756247826,54
61.35462613908854,0.4171770955799554,55
61.212188850049344,0.48088946930245724,55
61.12717652021607,0.39514136985383996,55
61.099483076753245,0.4616213111737159,56
62.19376753423074,0.4444218333769872,57
62.21433269088295,0.4843034839365877,58
69.13869446644567,0.5307703467120941,59
71.06757903460074,0.484328487263311,60
71.20904370190837,0.5308082061072433,61
71.34728145440414,0.5122667518678008,62
66.34819523836708,0.5500042113140072,63
64.34514271942768,0.5351155092482346,63
62.354364117075974,0.530941694211669,63
60.28969606561881,0.5352037452501408,63
57.91887820019606,0.5117617030061142,63
63.01088270775011,0.5125296576327341,64
63.46339289727604,0.5117874014955236,64
65.46244585119229,0.48976659191647776,65
68.12667914166744,0.5396265166378728,66
68.21929184860151,0.4898127243317379,66
68.38451548932082,0.5169391007603594,67
63.381700758072185,0.5126429135132181,67
61.33569112652526,0.49772238810154296,67
61.305946749894545,0.5126980035598432,68
60.98049694209969,0.5483007247199186,68
59.515016256442905,0.5127530936064684,68
66.42119346180708,0.5256684326630746,69
68.4142444623183,0.5320002972990213,70
68.42731531411451,0.5256904216223669,71
71.0139463894354,0.5320389417303616,72
65.72418608545317,0.5483865845719698,72
70.62779374840316,0.5321065694852072,73
70.60217569634217,0.5484424202641893,74
63.55594269777895,0.5321935194557229,74
61.64175367096267,0.5484933910444268,74
68.72279335880478,0.513025880784502,75
68.80887929969519,0.5710028005578067,76
61.735807490291364,0.5131023872489937,76
61.719069240556514,0.5710512357087413,76
68.95180707488004,0.48527966665656197,77
69.01528250770095,0.5710954507499798,78
61.93907044075823,0.5046151981533116,78
61.912301096925475,0.5486784996284245,78
66.70913594657563,0.5046704801168846,78
68.10727527830119,0.5068031581713914,79
66.09848602014242,0.5325342643433847,79
67.58464857336743,0.46480735764716147,80
67.65229777754664,0.5325509307310077,80
69.63394871718671,0.38046920860645733,81
69.70730651880538,0.5325675971186307,82
66.712418993243,0.4021922153891583,83
64.71746912043139,0.574175686518434,83
64.7224580339569,0.38050872930519514,83
64.72738684009052,0.5742103407844164,84
64.1558788764977,0.40224388813314765,85
62.093352488162346,0.6229262618633342,85
63.49496747543087,0.3682166501048394,86
61.20963538270485,0.6692805298077097,86
58.96159254492759,0.3472955010894675,86
58.469575023135604,0.6693112524062687,87
58.20497756809006,0.4294038812282336,87
56.02285076582128,0.6693419750048277,87
64.09774612438615,0.3945867075246402,88
66.97999922467697,0.669353193311665,89
65.20583986202794,0.3945952619269015,89
65.05235021861023,0.648886449130122,89
67.58368845177966,0.3473389528276167,90
68.77343210411519,0.6738766120335231,91
63.81569236870442,0.3806276940246658,92
65.71975934921197,0.716810017179764,93
65.23675311651583,0.4023588792703529,93
65.64761663007968,0.6936664051233238,94
65.90840199163445,0.45193989252825045,95
70.95143050089223,0.7412649250654457,96
70.98760859554204,0.4711197116851764,97
72.46630124056381,0.7413289673773261,98
70.95463025460782,0.49901413890506957,98
70.97585010814139,0.6696608052484374,99
65.89967836168165,0.5349459953075959,100
63.890956771621106,0.7129725578174408,100
61.93160783575371,0.5349772467234305,100
64.109562852052,0.7130606779321367,101
62.13562580772712,0.5765167848128661,101
59.886673719146756,0.713141120223118,101
67.01606495924827,0.5350297256496503,102
69.04768844042339,0.7132015948116348,103
69.52601644700626,0.5350517359787107,104
71.53437454238406,0.7355415180113307,105
66.4459372065402,0.5706158337007696,105
66.41545737419834,0.7356261532629073,106
63.974691009097086,0.6194467765085409,106
64.04979384285684,0.7176033648796929,107
63.61955312880687,0.6407134538931032,108
63.626383459224726,0.7569103157495557,108
61.59982921181342,0.6069966089340985,108
61.53559223467254,0.7425206574692146,108
67.55290081913145,0.5722231288654762,109
67.79436410846166,0.7425805876804468,110
69.45021373726952,0.5909890325462401,111
69.5085926197524,0.7633943895038078,111
71.51237949192885,0.5412499413595386,112
36.3871959426359,0.8032523004693989,113
50.539053621860994,0.5910155862287512,113
49.731723491164324,0.8033067447850962,113
52.469792358726664,0.5910278643317552,113
50.49750216111522,0.788550992510469,113
60.760913884153965,0.5722848924075197,114
60.95233704559101,0.7885887156010776,114
64.98686107740691,0.486163223617049,114
66.6233557861267,0.7528530995377216,115
66.55620145518311,0.4861714063307676,115
64.56016526043615,0.6829787855521589,115
59.56409383186473,0.4279288990369923,115
61.56798763717447,0.6629391360753563,116
59.571847135829486,0.45038130145633254,116
